layer,probe,auc_mean,auc_std,ap_mean,ap_std,acc_mean,f1_mean
6,LinearSVC,0.6668257682351385,0.09926684928688316,0.8513776368070487,0.04928445154831206,0.7203237191188999,0.8374255758243897
6,SGD,0.64624209998523,0.0061550072863569396,0.7851667753290744,0.004950514454256179,0.7565534866739686,0.8413726999886824
6,LDA,0.7729534567450168,0.02401674688868062,0.8966185585629125,0.010122428732656867,0.7505172203967385,0.8340588817447162
6,GaussianNB,0.7357521284801308,0.03891240722293855,0.8464779095722337,0.024255738478759514,0.6961543142266035,0.7741948768635204
6,RBF-SVM,0.7962990962650863,0.01957474546501422,0.9113618858918549,0.00816576688672781,0.7645612754046489,0.8556716918126469
6,KNN,0.7060875730187234,0.025879564701675413,0.8262366552199101,0.018543163097838405,0.7383716684921504,0.8298867834353768
6,RandomForest,0.7572399149298943,0.028922299409966563,0.8831357917299286,0.01772680691885254,0.7464403066812707,0.8454982351666089
6,GradBoosting,0.7282413489601822,0.008011921295334101,0.8654862269121083,0.00841865452135038,0.7525009127418766,0.8456061690023464
6,ExtraTrees,0.7476605343031446,0.020297433940936613,0.8815287120166554,0.017600217235151785,0.7545211147620786,0.8519348737565057
6,NN-DeepLinear,0.8037680274083115,0.02811596400765012,0.9086874519712623,0.022848418414214332,0.7262991359376901,0.7921868296868296
6,NN-Residual,0.7966761203402113,0.0144199310688154,0.9093765404838908,0.007253999680317539,0.7464768163563344,0.8199802514104956
6,NN-Attention,0.6958223961801804,0.03344232484264901,0.8419099508641317,0.024991352182745518,0.6760009735913352,0.7619454860196685
6,NN-Bottleneck,0.8028583218671373,0.022171159119503615,0.8989951554770385,0.012040272712543262,0.7505537300718025,0.8171495050949961
6,NN-LayerNorm,0.8036531603082183,0.015156302428247016,0.9021636347056688,0.0027366224022058816,0.7585736886941706,0.8331542247358069
7,LogisticReg,0.7711514932830981,0.012999602919306193,0.8938916373646558,0.014977734708757006,0.7484848484848485,0.8308109359146352
7,Ridge,0.7603129472572254,0.015741826101452822,0.8824969098607053,0.017222710854255422,0.7403918705123526,0.8424569539741925
7,LinearSVC,0.6411884982176651,0.11883536716283565,0.8338874819433798,0.05392437613313057,0.7203237191188999,0.8374255758243897
7,SGD,0.674078385594139,0.012293551537122511,0.7995232049281089,0.005774382541351816,0.762541073384447,0.841347495410438
7,LDA,0.7652970932437114,0.009736519596530904,0.8948620826343124,0.0038295922299386113,0.7525374224169404,0.8344945478214983
7,GaussianNB,0.7355931942619786,0.04517867900020099,0.8466814039915285,0.029247568660676147,0.7122672508214677,0.7881676256934772
7,RBF-SVM,0.7956957713705278,0.013365412137773924,0.9100096214334946,0.009001498716174805,0.7605208713642448,0.8531414812255212
