layer,probe,auc_mean,auc_std,ap_mean,ap_std,acc_mean,f1_mean
14,NN-Residual,0.8241568236094355,0.033596901772515855,0.9508502565530917,0.013695979552363171,0.8160305894235625,0.8872973109892479
14,NN-Attention,0.732473027788949,0.03757048269682705,0.9085488068062455,0.016030821595991725,0.6659452179977394,0.7635898152778001
14,NN-Bottleneck,0.8359207044302446,0.0066194952581271,0.9600728114496954,0.0027277520781056478,0.8179424283962197,0.8873124650741979
14,NN-LayerNorm,0.8409936646955728,0.009307692874753358,0.9591935405635473,0.00491818479401883,0.8019503162349998,0.8733993956005341
15,LogisticReg,0.8193600399183758,0.027890926898223745,0.9454170794650828,0.016822639882300434,0.8519827814251016,0.913570270115991
15,Ridge,0.7928433650595051,0.02467168041316876,0.9379196953273655,0.017075160532026866,0.8379987013923959,0.911287168448527
15,LinearSVC,0.6781314079171445,0.023916549469616896,0.9162618224282367,0.009140778333669407,0.831998653295818,0.9082960669647976
15,SGD,0.678253670355641,0.03088963329658297,0.8853821494879784,0.010206100580487853,0.8439987494889739,0.9082221659349319
15,LDA,0.8035360531450616,0.02412754583111634,0.9404101780460588,0.017141558963338663,0.846006781617488,0.9084101140140519
15,GaussianNB,0.7690353928037693,0.022352684652857627,0.9227396023364624,0.008555796472084558,0.7480460765216556,0.8364875208124779
15,RBF-SVM,0.8447546310777465,0.032813771633256786,0.9570652334250956,0.013576161261323817,0.8620109179231897,0.9227361316497934
15,KNN,0.7341694967007761,0.028733470007801378,0.9053467479648685,0.00963566104314618,0.8479907654570379,0.9132433053809895
15,RandomForest,0.769930018717945,0.009023878789170723,0.9268592915333397,0.012878184234942762,0.8479787413125557,0.9161214706760329
15,GradBoosting,0.734032029035157,0.0036735332454231186,0.9244121260010205,0.00797946088169477,0.842014765649424,0.9109834810957714
15,ExtraTrees,0.8190497291607709,0.014083271446951401,0.9457411131856661,0.010430477496666857,0.8419907173604598,0.9130913091309131
